,pitchid,pitcherid,yearid,throws,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate,type
6410,6503,231932,2015,R,72,90.33020552,-8.158908251,1.235771505,-1.8132658680000002,5.409096017,6.395020402999999,1981.3397920000002,CU
6411,12043,359178,2015,R,76,87.20813907,-8.410016614,6.354000581,-1.560216668,6.231631245,6.285795766000001,1795.516089,SI
6412,7431,231932,2016,R,72,84.27453709999999,-8.989138344,8.456033403,-1.6957986319999998,5.5594899820000006,6.000623082000001,1853.962016,FB
6413,16083,221958,2016,L,73,75.03101883,0.447456526,1.206539644,2.3748801580000003,6.342077438,6.267017256,2249.042985,SL
6414,1110,231932,2015,R,72,85.64884286,-10.10522911,-0.766119716,-1.761833218,5.280734474,6.209124672000001,1575.057182,SI
6415,7880,221958,2015,L,73,87.20803822,5.128238875,6.923071491,2.3193824,6.111808367,6.018361562000001,1912.130378,FB
6416,952,359178,2015,R,76,95.43025258,-7.292306807999999,8.698340019,-1.566898031,6.182726985,6.312480213,2302.551925,CU
6417,7617,231932,2015,R,72,81.18273719999999,0.069127891,-2.9551806380000003,-1.72543608,5.332599331,6.024899332,2203.850326,SL
6418,8380,465838,2016,L,74,92.61894682,8.79473801,7.0420107739999995,1.567824134,6.266841563,6.04527698,2148.610263,CU
6419,7604,221958,2017,L,73,87.17391726,9.189983834,11.15911023,2.7194322580000003,6.233222251,6.242012233,2002.596834,FB
6420,4153,771155,2016,R,75,87.90906549,1.9246344869999998,5.674192845,-1.142712078,6.123430872999999,6.207597596,2298.756494,CH
6421,4877,221958,2017,L,73,87.33275635,9.609735096,8.491113604,2.513780978,6.193262862999999,6.194920121,1976.909768,CU
6422,8106,465838,2015,L,74,81.75751502,2.446966991,-2.255758615,1.801894158,6.06359181,6.054721379,2395.91819,SL
6423,2031,359178,2015,R,76,90.27946986,0.011755054,3.45017334,-1.1775495059999999,6.342318051,6.455833972000001,2250.169089,SL
6424,4362,465838,2015,L,74,93.56124612,9.627661936,5.836627917,1.603959514,6.176446912,6.061160472999999,2092.611997,CU
6425,4064,771155,2017,R,75,74.38003363,9.129892359,-4.430431423,-1.08416624,6.123597144,6.169518737000001,2662.776362,CB
6426,17707,465838,2015,L,74,82.57654173,0.6675277239999999,-2.1894489530000003,1.8576574280000002,5.8950081789999995,6.040785069,2328.762791,SL
6427,484,231932,2015,R,72,89.58505401,-6.9083685589999995,2.820254194,-1.767389059,5.4448689429999995,6.125008406,1790.6302640000001,CU
6428,13233,359178,2015,R,76,93.41630055,-6.820734162000001,9.942940775,-1.564686253,6.333808391,6.044362807000001,2269.537007,CU
6429,374,221958,2016,L,73,87.20632365,7.725281957999999,10.45846333,2.8099857139999997,6.161080721,6.2890868520000005,2074.014907,FB
6430,17545,221958,2017,L,73,87.29466109,10.34355532,5.5656642970000005,2.430614208,6.186760952999999,6.198368829,1877.4920969999998,CU
6431,8885,221958,2017,L,73,85.54373237,7.455222772000001,7.2666723410000005,2.524547761,6.238815247000001,6.525709074,1957.0289050000001,CU
6432,7656,221958,2016,L,73,87.49277749,6.143964304,8.309587815,2.439900046,6.21023066,5.976367715,1988.378316,FB
6433,10805,771155,2017,R,75,86.76062059,-7.891240297,7.728853419,-1.225488373,6.090052997000001,6.196037644,2063.1092710000003,CU
6434,6313,221958,2017,L,73,79.29916479,1.4449057669999998,0.6896708029999999,2.465133808,6.077069797,6.22382971,2355.552143,SL
6435,8682,221958,2016,L,73,85.68271507,11.85444997,8.867646057,2.7044929680000003,6.1571781770000005,6.049862291,1954.3946620000002,CU
6436,7333,359178,2015,R,76,97.44102797,-2.891174377,10.27797935,-1.040425376,6.310863046000001,6.0202852479999995,2319.819913,FB
6437,7737,221958,2016,L,73,85.80142223,10.54074692,9.145143976,2.708887082,6.205742644,6.292685389,1910.6875489999998,CU
6438,4332,359178,2015,R,76,97.18015577,-3.379480014,11.46398045,-1.418055529,6.295742175,6.26241973,2336.893668,FB
6439,4342,359178,2015,R,76,89.46093396,-6.398169151,8.367176707,-1.300748934,6.253309027,6.348499782999999,2059.6331370000003,SI
6440,3788,221958,2017,L,73,87.51381166,5.771917545,10.99487276,2.61132553,6.1952885570000005,6.459487477000001,2009.8089670000002,FB
6441,12391,359178,2015,R,76,93.62649422,-1.460703136,9.376432987000001,-1.773694857,6.405992212999999,6.0924416710000004,2440.62933,FB
6442,1623,231932,2015,R,72,81.94697271,-1.3952811090000001,-3.8041953569999998,-1.798308486,5.244622803,6.188390537999999,2229.3978420000003,SL
6443,4331,359178,2015,R,76,95.89014529,-3.589558343,10.77867485,-0.924688073,6.445181645,6.285550633,2435.432531,FB
6444,4228,231932,2015,R,72,90.69963955,-7.86914663,2.992274185,-1.683192741,5.390562403,6.142921997999999,1867.0543899999998,CU
6445,5257,231932,2015,R,72,89.80556261,-7.918667387999999,2.116980265,-1.6921205830000001,5.34820586,6.233948497999999,1891.807078,CU
6446,13781,221958,2017,L,73,87.61775131,9.674363756,6.273274175,2.6914010719999997,5.955372525,6.249221553,1993.355139,CU
6447,12345,231932,2015,R,72,90.77972418,-6.348962736,3.271277545,-1.6115132840000002,5.464617326,6.357571716,1866.636525,CU
6448,16286,771155,2017,R,75,83.98862632,2.2743641269999997,6.581082726,-1.204065006,5.965543413,5.97877624,2319.6176760000003,CH
6449,3825,465838,2015,L,74,95.00392287,10.892314500000001,6.955871921,1.8030877269999999,6.303574102000001,6.113547251,2094.142041,CU
6450,17832,231932,2015,R,72,89.87313388,-6.854466257,1.858904581,-1.5777950809999999,5.38266448,5.98911219,1867.525966,CU
6451,7738,221958,2017,L,73,71.21498503,-4.290110413,-6.477907514,2.543263776,6.360077699,6.2164661510000006,2499.796989,CB
6452,10123,221958,2016,L,73,78.88007014,0.368441432,-0.11995801199999999,2.3460445659999998,6.082988428999999,6.0839678820000005,2331.374491,SL
6453,1952,771155,2017,R,75,86.94499728,2.817054798,5.928014559,-0.9753260229999999,5.972727705,6.287169501,2429.885728,CH
6454,10156,221958,2017,L,73,88.63473801,5.296256361,7.985241585,2.4765102430000003,6.053223152999999,6.164020568,2097.5256170000002,FB
6455,7959,231932,2015,R,72,90.67463286,-7.800000595,3.060851398,-1.64241386,5.489853023999999,6.191580978999999,1830.14948,CU
6456,4993,221958,2017,L,73,87.97280764,6.013688856,7.6365624389999995,2.543702676,6.079095618999999,6.341705467000001,2053.071695,FB
6457,18728,221958,2015,L,73,88.14761577,10.15851936,7.869815643,2.809908896,6.257783591,6.3768148710000006,1851.8309149999998,CU
6458,9022,771155,2017,R,75,84.76577404,3.118885221,4.0886459,-1.124090679,5.958008751,5.774014018,2379.886242,CH
6459,14269,359178,2015,R,76,93.88035125,-7.673420376,8.664508628,-1.774295935,6.21221925,6.177207294,2313.625527,CU
6460,11025,221958,2017,L,73,89.36010638,7.813759167000001,10.80343772,2.64131273,6.164583135,6.067745776000001,2217.038332,FB
6461,16509,465838,2015,L,74,91.43532388,9.853727725,6.115474718,1.520440487,6.283403169,6.293181907999999,2017.7448100000001,CU
6462,7366,221958,2016,L,73,74.3793178,-0.022343826,-1.305830918,2.633474182,6.148762724,6.263107082,2289.95415,SL
6463,8565,221958,2016,L,73,76.46506818,0.856096482,-2.391847534,2.375839834,6.046981108,6.456265646,2245.314222,SL
6464,9523,221958,2017,L,73,77.44645833,1.479886877,-2.3187304159999997,2.551399533,6.133455555,6.475682395,2217.497576,SL
6465,14372,465838,2016,L,74,92.59285383,8.149491759,8.196102931,1.6044525319999998,6.334089435,6.223732753999999,2306.7062690000002,FB
6466,13188,359178,2015,R,76,89.16968309,-5.822243761,8.172123296,-1.59181063,6.366339184,6.459134388,2135.0584,SI
6467,4129,771155,2017,R,75,73.90994263,7.365766074,-6.683425865,-1.089656124,6.075952557999999,6.191283652999999,2679.607407,CB
6468,8425,771155,2017,R,75,82.82723209,0.144138038,8.286942452,-1.503739956,6.070633395,6.313979937,2240.2924420000004,CH
6469,4844,771155,2017,R,75,82.5325417,3.0156163019999997,8.076998489,-1.2931252290000002,6.006729572999999,6.344699972000001,2200.566142,CH
6470,16301,771155,2017,R,75,88.84931143,-4.2105050639999995,11.95806973,-1.227793417,6.082873005,6.139561349,2216.429521,FB
6471,1876,221958,2016,L,73,84.50825039,12.36735323,8.74725349,2.520609375,6.152385501,6.047283343999999,1897.8825940000002,CU
6472,17407,221958,2016,L,73,79.47504984,-0.019978598,1.952913514,2.4617447080000003,6.240266856,6.126836541,2324.206698,SL
6473,7137,231932,2015,R,72,90.38885938,-8.340243604,2.39408731,-1.60841559,5.36993199,6.245997685,1944.410056,CU
6474,6961,231932,2016,R,72,86.18260853,-9.298809794,7.759566662,-1.645478472,5.523958821,6.333683693999999,1909.8493460000002,FB
6475,14894,359178,2015,R,76,94.65231995,-7.67481991,8.521885786,-1.617358841,6.083022142999999,5.932385905,2086.854216,CU
6476,14465,221958,2016,L,73,87.71697367,7.604386506,10.08269428,2.731228634,6.141659346,5.9525160029999995,1992.2863300000001,FB
6477,19241,231932,2015,R,72,90.10601149,-5.86861721,0.871881151,-1.7187012959999999,5.356416191,6.089077677000001,1825.3451670000002,CU
6478,8238,231932,2016,R,72,77.95327232,0.9808454879999999,-3.3535176939999998,-1.796542841,5.174125972,6.1599735870000005,2251.241823,SL
6479,9747,771155,2017,R,75,87.3152471,-5.76612645,9.104062503,-1.229550977,5.982924082,6.284117177000001,1999.683005,FB
6480,13808,221958,2015,L,73,87.8886048,8.673878367999999,11.022603,2.6850090210000004,6.288404285,6.441085292,2050.2069460000002,FB
6481,1351,465838,2015,L,74,80.37258142,-0.574417594,-0.29083871699999997,1.864592999,5.72032808,6.099166693,2213.470934,SL
6482,15888,221958,2016,L,73,76.33174474,6.68771085,0.9312917890000001,2.480491578,6.271531495,6.180415449,994.0454771,SI
6483,4627,359178,2015,R,76,94.5388442,-8.373810476000001,9.969468731000001,-1.301309497,6.438435789,6.431564035,2160.201098,CU
6484,4656,221958,2016,L,73,84.31562790000001,12.80729602,10.40487436,2.435282625,6.382628376,6.209455102000001,1909.8916,CU
6485,15118,221958,2016,L,73,84.61024607,9.587511371,7.286425067000001,2.3543443180000003,6.40067929,6.279470305,1773.6937260000002,CU
6486,14408,465838,2015,L,74,93.28074968,4.483006329,7.160241211000001,1.650340266,6.172104263,6.082458988,2151.4243899999997,FB
6487,246,231932,2016,R,72,85.42221871,-5.795201615,8.942402423999999,-1.5984561169999998,5.334895848,6.3284697,1864.8848050000001,FB
6488,642,231932,2016,R,72,85.18653109,-8.141200522,4.656461046,-1.6760960219999999,5.524463556000001,6.15548846,1773.7215760000001,FB
6489,12324,231932,2015,R,72,85.22508686,-7.484179581,0.069067285,-1.732409655,5.324525923,6.044375655,1507.8391689999999,SI
6490,457,465838,2015,L,74,92.20128325,7.037266828,12.06328554,1.649613846,6.361438161000001,6.3954461039999995,2210.488554,FB
6491,2237,221958,2017,L,73,88.53124292,11.50338121,11.61400395,2.73157116,6.189831372,5.69780254,1998.5401739999998,CU
6492,5709,359178,2015,R,76,86.0274465,2.007140428,2.493143521,-1.171102732,6.391639111,5.998258047999999,2201.5046260000004,SL
6493,3073,221958,2017,L,73,76.50754327,-0.48253622399999996,-1.321970521,2.403400207,6.147090156,6.504359383,2398.278721,SL
6494,16409,771155,2017,R,75,88.67554035,-4.617459443,11.37352432,-0.9829329609999999,6.086912452999999,6.2509301729999995,2235.106295,FB
6495,17107,359178,2015,R,76,89.6378541,-0.9229308970000001,2.7713332669999997,-1.463294619,6.277637286,5.907002004,2232.999456,SL
6496,11983,231932,2016,R,72,76.97705181,-0.64812657,-0.538758821,-1.8400471630000002,5.311846071000001,6.220293804,2324.625197,SL
6497,7165,359178,2015,R,76,87.1811828,-5.34427503,6.006998332999999,-1.336882537,6.13489977,6.380581418999999,1872.260312,SI
6498,16093,359178,2015,R,76,92.7067531,-6.399396321,9.767121281,-1.5333314969999998,6.4212064479999995,6.220041289,2255.928249,CU
6499,15943,359178,2015,R,76,88.05902322,-3.6176119019999997,8.397341828,-1.506336995,6.282021917000001,5.86247949,1869.013523,SI
6500,871,231932,2015,R,72,90.25344799999999,-5.728849777000001,3.699272217,-1.647605169,5.4453670579999995,6.472143722,1880.498836,CU
6501,15107,771155,2016,R,75,87.42580557,4.130367885,7.505583657000001,-1.249651539,5.992316392999999,6.32795356,2377.186091,CH
6502,6668,231932,2015,R,72,90.56920324,-7.903267542999999,0.091827378,-1.742042817,5.158689776,6.382057464,1842.985454,CU
6503,13239,231932,2015,R,72,81.91813856,2.283809303,-3.8972807960000004,-1.7798815069999998,5.339409009,6.018962511000001,2206.80314,SL
6504,7669,221958,2016,L,73,87.04530863,4.416674929,12.14394123,2.402680841,6.239894402000001,6.21393592,2038.5019079999997,FB
6505,16177,771155,2017,R,75,87.52799036,-4.852747645,9.571148251,-1.054243442,6.07557911,6.307855536,2066.373289,FB
6506,11511,771155,2017,R,75,83.31918163,0.46539023799999996,7.981533686000001,-1.411711687,5.9772051489999996,6.19756606,2368.686232,CH
6507,16199,771155,2017,R,75,74.29218972,10.90844464,-6.427923036,-1.2932086090000001,6.10947817,6.214637925,2731.128511,CB
6508,3766,771155,2017,R,75,74.88764864,10.62012077,-0.536351929,-1.293551799,6.048832002999999,6.085410182,2645.2832949999997,CB
6509,12495,221958,2017,L,73,87.29045661,7.7993755479999995,9.086273201000001,2.619601767,6.2134005310000004,6.391116877999999,1965.9890469999998,CU
6510,6590,221958,2017,L,73,89.88382745,11.023205599999999,6.821492382000001,2.762955877,6.008727109,6.1552223889999995,1908.37238,CU
6511,14783,771155,2017,R,75,75.15826963,-6.952507221,3.053248576,-0.8182246590000001,6.03978158,6.496034317,1512.7825890000001,SI
6512,17828,359178,2015,R,76,87.48114531,4.344302599,3.868570019,-1.40065641,6.439778809,6.249389412999999,2163.666914,SL
6513,342,231932,2016,R,72,85.60753949,-7.78850354,6.214915972999999,-1.666066527,5.36246431,6.034796207,1948.920325,FB
6514,253,771155,2017,R,75,75.05204633,-6.6070948210000005,6.872070073,-1.156930857,6.101371324,6.000754268,1546.762032,SI
6515,12891,465838,2016,L,74,78.62889527,2.0134694090000003,-0.017489631000000002,1.91201225,5.907373188999999,6.26012121,2070.91435,SL
6516,1073,771155,2017,R,75,86.65445218,-5.240999414,10.14211344,-1.099742484,6.103347461,6.104999025,2123.948444,FB
6517,18691,771155,2017,R,75,84.92271222,4.161233285,5.823388051,-1.087838235,5.877123424,6.085953387999999,2388.720302,CH
6518,16194,359178,2015,R,76,85.09348804,-7.859806682,7.480440926,-1.0282237909999998,6.246948978,6.389257649,1760.7743079999998,SI
6519,14256,221958,2015,L,73,70.81063768,-0.399167494,-3.685175202,2.594554283,6.04729953,6.153585505,2214.444522,CB
6520,5564,771155,2017,R,75,72.70732288,8.793013496,0.210010835,-1.528194865,6.1417855370000005,6.117585116,2342.6113649999998,CB
6521,8461,221958,2016,L,73,78.28661087,7.773049345,6.393587763999999,2.343858741,6.367896543,6.246345974,800.6469774,SI
6522,8734,221958,2016,L,73,83.3389423,12.36191207,9.092483851,2.644680117,6.180971876,6.09856472,1873.422511,CU
6523,11077,359178,2015,R,76,87.44605667,-7.264206503,7.5637872029999995,-1.2489171479999999,6.40417027,6.377054871,2088.292651,SI
6524,152,359178,2015,R,76,87.71830899,-8.107813238,10.30629692,-1.3465234990000001,6.517758879,6.026539911,2138.667768,SI
6525,8217,771155,2017,R,75,83.71328272,1.9272673669999998,4.0569202010000005,-1.162520236,6.025935485,6.511476997999999,2328.714807,CH
6526,18706,221958,2016,L,73,88.20094658,7.700160122000001,10.05625627,2.6021745590000003,6.1051160520000005,6.071090099,2123.463267,FB
6527,1896,221958,2015,L,73,87.90879008,6.203691407000001,11.885919699999999,2.643136437,6.197655796,6.356565904,2226.7184620000003,FB
6528,8557,221958,2017,L,73,88.00463338,9.31618322,8.83094427,2.608695047,6.068531587000001,6.255983358,2019.1162370000002,CU
6529,2872,465838,2015,L,74,90.66704478,7.678501336,6.68751269,1.815616136,6.108474052999999,6.292510795,2133.1076,CU
6530,9346,221958,2016,L,73,75.66337915,1.656556491,-1.633544781,2.62873485,6.159937362000001,6.092059922000001,2238.291087,SL
6531,11322,231932,2015,R,72,84.35788293,-8.939867713,-0.61821796,-1.571935544,5.39859228,6.206323599999999,1528.428354,SI
6532,9808,231932,2015,R,72,90.45392422,-8.64123993,3.760080625,-1.736325528,5.387483471,6.034461317000001,1946.4001329999999,CU
6533,10994,465838,2015,L,74,80.85787007,1.263900466,-1.520379897,1.8955382180000002,5.831956432999999,6.299826311,2205.439286,SL
6534,10174,221958,2015,L,73,87.42509842,12.38192456,7.184016311000001,2.7174106,5.935115675,6.1137160470000005,2047.798178,CU
6535,1162,231932,2015,R,72,83.95607623,-8.222781541,-2.935990784,-1.790062569,5.317752318,5.868015869,1622.19587,SI
6536,14756,221958,2017,L,73,88.94138125,7.102842611,10.02542908,2.592111022,6.131389639,6.428034307000001,2117.036414,FB
6537,3002,221958,2017,L,73,76.99208879999999,9.608160173,3.2785529710000003,2.37397223,6.3038762770000005,6.140592607,1283.350871,SI
6538,7908,359178,2015,R,76,87.88368498,-6.660898922,8.241878057000001,-1.670630916,6.513601094,6.099147846,2161.475199,SI
6539,8949,231932,2015,R,72,91.36553741,-8.998066538,1.896092955,-1.6972332680000002,5.429509901,6.250863283999999,2045.5808329999998,CU
6540,15763,231932,2015,R,72,84.68792002,-8.143408375,0.047807941,-1.712189363,5.281470248,5.845021355,1467.799405,SI
6541,87,221958,2015,L,73,86.95327453,11.08596219,8.386782861,2.7704454530000002,6.167110435,6.355188652000001,1950.9883320000001,CU
6542,7718,359178,2015,R,76,87.63822512,-6.4290755189999995,8.105712856,-1.6761048980000002,6.39320225,5.778371771000001,1933.1347309999999,SI
6543,13359,221958,2017,L,73,87.56746937,6.8139617889999995,8.985481819,2.65434332,6.032832084,6.088103181,2137.701798,FB
6544,8181,771155,2017,R,75,74.27314355,-4.371292007,3.4158550510000003,-1.130612902,6.04936317,5.872603552,1391.281081,SI
6545,11328,231932,2016,R,72,84.65298963,-7.448770726,5.479543272000001,-1.518262755,5.4300832329999995,6.043976752000001,1847.5959579999999,FB
6546,13194,771155,2016,R,75,74.55918552,7.332802663,-3.1129085119999997,-1.62256103,6.194591087999999,6.059182204,2363.449175,CB
6547,7444,221958,2017,L,73,86.39001289,11.56345607,6.948576248999999,2.5315764169999997,6.069180179,6.304450673,2027.4229010000001,CU
6548,2401,771155,2016,R,75,78.64891544,6.593404627999999,-3.406735235,-0.953563534,6.123261516,6.439839702,2661.828947,CB
6549,556,465838,2016,L,74,92.41679248,8.275916755,8.110780327999999,1.5318300880000002,6.244415975,6.0643636260000005,2192.2317420000004,CU
6550,2101,221958,2017,L,73,89.30093542,8.776531061,11.18606437,2.703410908,6.057697902,6.365124036,2044.448175,FB
6551,8598,221958,2015,L,73,89.75289891,8.843372383,13.27263064,2.597905262,6.232566004,6.700012642000001,2117.641539,FB
6552,3738,231932,2015,R,72,90.34517203,-8.099253266,1.78862439,-1.75965088,5.235705417,6.568890926,1867.3866460000002,CU
6553,6038,221958,2015,L,73,88.57420325,10.23015655,8.465097201,2.592780659,6.222254041,6.129977462,1946.937629,CU
6554,11733,231932,2017,R,72,79.56800336,-7.061980254,-0.40792263,-1.6474733190000002,5.39166459,5.977893148,1589.833701,SI
6555,11223,221958,2017,L,73,67.53116577,-4.320059022,-6.814793794,2.386244677,6.223383038,6.591138502000001,2210.2177420000003,CB
6556,15127,231932,2017,R,72,85.70828101,-6.1569769039999995,3.041420502,-1.5725989630000001,5.418376516,5.9566231620000005,1799.164204,CU
6557,18405,221958,2017,L,73,87.55151442,5.966772112,8.514470398,2.476116927,6.289776444,6.08792756,1947.8591199999998,FB
6558,6496,221958,2017,L,73,86.77338062,7.115626075,10.13268786,2.617397985,6.156724529,6.0365122079999995,1952.832805,FB
6559,15022,465838,2016,L,74,83.10273647,1.39532912,0.94895605,1.7142290390000001,5.98095464,6.139402104,2457.104516,SL
6560,6117,221958,2016,L,73,86.68385999,5.496660549,9.081528456000001,2.50517743,6.234729611000001,6.22497521,1985.1538699999999,FB
6561,17646,359178,2015,R,76,86.39957605,-1.927738001,8.355015589,-1.9735644509999999,6.271389687,6.25467333,1563.306253,SI
6562,4428,359178,2015,R,76,94.95261774,-3.430774713,11.7718254,-1.278954159,6.258662408999999,6.343556251,2627.04403,FB
6563,3911,359178,2015,R,76,87.26228676,-7.634530055,6.829250332000001,-1.020647347,6.261810816000001,6.367603003999999,2037.338254,SI
6564,701,231932,2015,R,72,90.55290994,-8.225647897,2.528971801,-1.750424054,5.326570248,6.265224998,1827.850011,CU
6565,1906,359178,2015,R,76,88.93421757,-6.139166434,8.314954469,-1.8281042630000002,6.148042341,6.465035524,2100.773456,SI
6566,3288,359178,2015,R,76,95.82338323,-7.219343157000001,7.94509424,-1.6988477830000002,6.049820976,6.036750372999999,2252.104097,CU
6567,5371,359178,2015,R,76,87.87837792,-7.380698398,5.0301976260000005,-1.062844085,6.0310480239999995,5.839308934,1997.415622,SI
6568,18754,231932,2015,R,72,82.54125608,1.074257285,-1.792150863,-1.669011592,5.421125497,5.973372481,2309.195727,SL
6569,8471,359178,2015,R,76,86.89405189,-6.770067139,6.649429182,-1.412931358,6.080517022,5.8681631229999995,1857.140795,SI
6570,19112,221958,2016,L,73,85.23854195,8.960586506,7.712966132999999,2.383550397,6.115540563,6.1358926039999995,1898.841725,CU
6571,1101,359178,2015,R,76,88.37358549,-8.029156984,6.653105175,-1.322967068,6.190562115,6.172342408,2037.4421940000002,SI
6572,18308,221958,2016,L,73,87.94446051,7.781449778,8.921237572,2.3764433030000003,6.123003198999999,6.387644187,2017.7034859999999,FB
6573,10894,221958,2017,L,73,76.61676109999999,-0.367663038,-0.84865174,2.3906008819999998,6.200645428,6.184462105,2205.036491,SL
6574,18408,465838,2016,L,74,91.84350963,11.196012800000002,4.641942748,1.762171365,6.150185041,6.031689198,2021.4085699999998,CU
6575,1254,221958,2016,L,73,76.61762589,-0.152061641,-0.736414837,2.623579837,6.116796776,6.498858622,2144.7469300000002,SL
6576,10617,231932,2016,R,72,84.80215968,-8.019606353,5.22300612,-1.638777031,5.398690114,6.310597573,1851.3343690000002,FB
6577,12732,221958,2017,L,73,88.70253322,9.785129646,8.78059439,2.667281821,6.063428041,6.128986296,2001.194366,CU
6578,12668,359178,2015,R,76,96.01882655,-3.5469847000000003,11.99154763,-1.367297183,6.418951492000001,6.508678946,2479.279165,FB
6579,6580,359178,2015,R,76,85.9181676,-0.583188861,4.307279165,-1.884503979,6.4398861489999994,6.39869193,2081.7898600000003,SL
6580,2204,465838,2015,L,74,90.47777675,9.683293417,7.384946986,1.711447074,6.238248458999999,6.384403906,2173.1377260000004,CU
6581,1080,221958,2017,L,73,87.87834102,9.425537285,11.01848648,2.421290547,6.195525796,6.00113285,1899.537059,FB
6582,16671,771155,2016,R,75,78.72962396,12.67487524,-5.473426431,-1.046403275,6.097114123,6.389500516,2802.561244,CB
6583,3853,221958,2015,L,73,85.46475096,12.05880177,10.82149432,2.759646515,6.194456025,6.070215855,1920.2315399999998,CU
6584,16352,771155,2017,R,75,84.06963907,2.2586659140000003,5.994696788,-1.186089685,5.986567547000001,6.144020423,2296.7659129999997,CH
6585,14382,359178,2015,R,76,96.14183173,-2.133042519,10.185240499999999,-1.5582502440000001,6.4925806029999995,6.61412324,2381.887787,FB
6586,7379,231932,2015,R,72,89.96226476,-6.563244702,3.3093208,-1.600150823,5.368414383999999,6.401538555,1838.9416760000001,CU
6587,14884,221958,2016,L,73,88.40974237,5.256546055,7.993333978,2.500868247,6.04054054,6.211227022999999,2093.763037,FB
6588,5042,231932,2015,R,72,90.99056656,-7.946242146,2.4952909869999997,-1.674672825,5.394863202000001,6.4660097610000005,1819.3662980000001,CU
6589,16688,771155,2017,R,75,75.59914001,-7.080901646,4.218302619,-0.951136694,6.086835791,5.9877953,1509.0564539999998,SI
6590,3388,221958,2016,L,73,78.83623256,8.02666717,4.035483029,2.49254122,6.260922164,6.088443193,1313.002258,SI
6591,16449,359178,2015,R,76,83.2775293,0.011049128,1.258073403,-1.533630254,6.397092718,6.4059442,2131.5056289999998,SL
6592,10275,221958,2015,L,73,87.23655315,10.457381300000002,4.6129345289999995,2.57800305,5.897619538,6.353748609,1944.675513,CU
6593,1128,221958,2015,L,73,78.38373634,9.065919401,4.1986041,2.563872146,6.2723023079999995,6.382229584,1388.8747720000001,SI
6594,9506,231932,2015,R,72,91.16807515,-7.93254952,4.351167459,-1.597883433,5.407061796,6.357890923999999,1867.9245329999999,CU
6595,17169,771155,2017,R,75,74.84554904,-6.957968647,4.327847193999999,-1.0790484809999998,5.999430819,5.703580056,1513.101349,SI
6596,7488,221958,2017,L,73,77.93633286,-0.984374906,-1.915515443,2.394856455,6.198169396,6.215459426000001,2264.4020739999996,SL
6597,15394,465838,2015,L,74,83.14186869,1.869520356,0.16731586099999998,1.81465463,5.846769311,5.960769566000001,2505.405754,SL
6598,932,465838,2015,L,74,93.68451206,6.642537037,10.11068955,1.596787203,6.399951751000001,6.02913074,2083.026849,FB
6599,19382,221958,2016,L,73,84.93875712,10.03782044,9.538881882,2.548925646,6.328004076,6.181316142999999,1883.9407649999998,CU
6600,10572,465838,2015,L,74,94.18950435,8.340454145,6.072949613,1.528673055,6.331918496,6.274199782999999,2158.3651370000002,CU
6601,17938,221958,2015,L,73,89.07904186,6.828395924,10.69993087,2.453839795,6.223452439,6.09034839,2228.250825,FB
6602,4582,221958,2016,L,73,87.80220681,5.835291392,10.67651718,2.50259945,6.123774643,6.341480644,2078.924725,FB
6603,6221,221958,2015,L,73,86.23385949,9.954621272999999,7.927731871000001,2.560038758,6.136939761,6.212162782,2061.9905670000003,CU
6604,7495,221958,2015,L,73,86.83589024,11.309279199999999,9.071587276,2.504528891,6.237752863,6.1132646479999995,1962.214618,CU
6605,9014,771155,2017,R,75,84.92797352,3.564393687,7.463284213,-1.280090414,6.004996611,6.449292381,2350.56748,CH
6606,1244,221958,2017,L,73,78.75096421,-0.9782986690000001,-1.5643688130000002,2.571603679,6.119748577999999,6.29606824,2157.5944670000003,SL
6607,7937,465838,2015,L,74,81.6338224,0.913597236,1.4776099319999998,2.077344706,5.846717837999999,6.299334113,2342.074928,SL
6608,12483,359178,2015,R,76,92.78920007,-7.1810494039999995,6.038576784,-1.118333684,6.107065189,6.421456902999999,2210.095088,CU
6609,19300,221958,2015,L,73,75.95339899,-0.533602075,-3.0741355560000003,2.468022965,6.074258888999999,6.466266437000001,2133.655856,SL
6610,13881,359178,2015,R,76,94.2997132,-3.45598813,10.31929686,-2.305578939,5.981036809,6.531211438,2218.2231460000003,FB
6611,19208,359178,2015,R,76,93.32488104,-8.286747202,9.966615802,-1.028476074,6.371798372000001,6.259947283,2332.2085,CU
6612,16961,231932,2016,R,72,85.34939964,-7.49641053,3.356152458,-1.6007209619999998,5.396321843,6.000193084,1845.4469550000001,FB
6613,13635,221958,2016,L,73,87.49096237,11.24589939,8.425595494,2.6641707,6.1955098,6.35924986,1969.7152870000002,CU
6614,13095,359178,2015,R,76,93.74505047,-3.6424813589999996,10.11358954,-1.9650311219999999,6.07667356,5.930678539,2380.73016,FB
6615,1378,221958,2017,L,73,85.29471014,7.919856847999999,9.508483842999999,2.515149572,6.216538318,6.509311123,2013.4977920000001,CU
6616,14211,465838,2016,L,74,79.65243953,2.253990018,-2.2052049780000003,1.892122209,5.844223285,6.2485921520000005,2230.025989,SL
6617,14434,221958,2016,L,73,84.01262213,11.34661274,9.158921352,2.429620463,6.246464043,6.328977198,1943.887022,CU
6618,13116,221958,2016,L,73,86.15228758,10.48125872,9.779040239,2.6649125330000003,6.201319411,6.367338727000001,1919.5781359999999,CU
